89,p_328710042,hasYear,medium_recent
90,p_328710042,hasTypes,Education
91,p_328710042,hasCountries,Czechia
92,p_328710042,hasTopics,reservoir_computing
93,p_328710042,hasTopics,bootstrap_aggregating
94,p_328710042,hasTopics,mean_squared_prediction_error
95,p_328710042,hasTopics,recurrent_neural_network
96,p_328710042,hasTopics,machine_learning
97,p_328710042,hasTopics,bootstrapping
98,p_328710042,hasTopics,computer_science
99,p_328710042,hasTopics,artificial_intelligence
100,p_328710042,hasTopics,training_set
101,p_328710042,hasTopics,ensemble_learning
102,p_328710042,hasTopics,encoding
103,p_328710042,hasReferences,P_2112076978
104,p_328710042,hasReferences,P_2010511653
105,p_328710042,hasReferences,P_2147107577
106,p_328710042,hasReferences,P_2036451492
107,p_328710042,hasReferences,P_2017461916
108,p_328710042,hasReferences,P_2088860100
109,p_328710042,hasReferences,P_2336168644
110,p_328710042,hasReferences,P_2093717447
111,p_328710042,hasReferences,P_2134342468
112,p_328710042,hasReferences,P_2103179919
113,p_328710042,hasReferences,P_1521228116
114,p_328710042,hasReferences,P_2169074879
115,p_328710042,hasReferences,P_1867196520
116,p_328710042,hasReferences,P_1217151387
117,p_328710042,hasReferences,P_2125566231
118,p_328710042,hasReferences,P_2171865010
119,p_328710042,hasReferences,P_2177933918
120,p_328710042,hasReferences,P_1987299193
121,p_328710042,hasReferences,P_1996102080
122,p_328710042,hasReferences,P_2620828027
123,p_328710042,hasReferences,P_2084610394
124,p_328710042,hasReferences,P_2102865756
125,p_328710042,hasReferences,P_2159682675
126,p_328710042,hasReferences,P_2020362675
127,p_328710042,hasAuthors,a_2003180847
128,a_2003180847,hasCountry,Czechia
129,p_328710042,hasAuthors,a_2095783457
130,p_2073312981,hasEntityType,Paper
131,p_2073312981,hasConfname,WCICA_2008
132,p_2073312981,hasYear,medium_old
133,p_2073312981,hasConfseries,WCICA
134,p_2073312981,hasTypes,Education
135,p_2073312981,hasCountries,China
136,p_2073312981,hasTopics,control_engineering
137,p_2073312981,hasTopics,boiler
138,p_2073312981,hasTopics,backpropagation
139,p_2073312981,hasTopics,machine_learning
140,p_2073312981,hasTopics,computer_science
141,p_2073312981,hasTopics,artificial_intelligence
142,p_2073312981,hasTopics,artificial_neural_network
143,p_2073312981,hasTopics,intelligent_control
144,p_2073312981,hasTopics,automation
145,p_2073312981,hasTopics,fuzzy_control_system
146,p_2073312981,hasTopics,neuro_fuzzy
147,p_2073312981,hasTopics,fuzzy_logic
148,p_2073312981,hasAuthors,a_2798487146
149,a_2798487146,hasCountry,China
150,p_2073312981,hasAuthors,a_2443650748
151,a_2443650748,hasCountry,China
152,p_2073312981,hasAuthors,a_2303011763
153,a_2303011763,hasCountry,China
154,p_2011486243,hasEntityType,Paper
155,p_2011486243,hasYear,medium_old
156,p_2011486243,hasConfseries,SAB
157,p_2011486243,hasTypes,Education
158,p_2011486243,hasCountries,United_Kingdom
159,p_2011486243,hasReferences,P_1217151387
160,p_2011486243,hasReferences,P_2065134213
161,p_2011486243,hasReferences,P_2022029210
162,p_2011486243,hasReferences,P_1543512633
163,p_2011486243,hasReferences,P_2091292881
164,p_2011486243,hasReferences,P_2098034531
165,p_2011486243,hasReferences,P_1522456329
166,p_2011486243,hasReferences,P_1995529084
167,p_2011486243,hasReferences,P_2001263627
168,p_2011486243,hasReferences,P_2062210787
169,p_2011486243,hasReferences,P_2103179919
170,p_2011486243,hasReferences,P_2128084896
171,p_2011486243,hasReferences,P_1570412513
172,p_2011486243,hasTopics,situated
173,p_2011486243,hasTopics,attractor
174,p_2011486243,hasTopics,echo_state_network
175,p_2011486243,hasTopics,recurrent_neural_network
176,p_2011486243,hasTopics,machine_learning
177,p_2011486243,hasTopics,scalability
178,p_2011486243,hasTopics,artificial_intelligence
179,p_2011486243,hasTopics,computer_science
180,p_2011486243,hasTopics,artificial_neural_network
181,p_2011486243,hasTopics,evolvability
182,p_2011486243,hasTopics,embodied_cognition
183,p_2011486243,hasAuthors,a_2106795268
184,a_2106795268,hasCountry,United_Kingdom
185,p_2011486243,hasAuthors,a_2284178237
186,a_2284178237,hasCountry,United_Kingdom
187,p_2011486243,hasAuthors,a_1832451835
188,a_1832451835,hasCountry,United_Kingdom
189,p_2011486243,hasAuthors,a_2432925786
190,a_2432925786,hasCountry,United_Kingdom
191,p_1965380665,hasEntityType,Paper
192,p_1965380665,hasConfname,ISNN_2012
193,p_1965380665,hasYear,medium_recent
194,p_1965380665,hasConfseries,ISNN
195,p_1965380665,hasTypes,Education
196,p_1965380665,hasCountries,Brazil
197,p_1965380665,hasCountries,United_Kingdom
198,p_1965380665,hasReferences,P_2154642048
199,p_1965380665,hasReferences,P_1966233349
200,p_1965380665,hasReferences,P_1509884358
201,p_1965380665,hasReferences,P_1929873255
202,p_1965380665,hasReferences,P_1546359867
203,p_1965380665,hasReferences,P_1978240667
204,p_1965380665,hasReferences,P_1551987893
205,p_1965380665,hasReferences,P_2078579128
206,p_1965380665,hasReferences,P_2163474322
207,p_1965380665,hasReferences,P_2125479168
208,p_1965380665,hasReferences,P_149725197
209,p_1965380665,hasReferences,P_24402856
210,p_1965380665,hasReferences,P_2098239572
211,p_1965380665,hasReferences,P_2154318594
212,p_1965380665,hasReferences,P_102055947
213,p_1965380665,hasReferences,P_1578460389
214,p_1965380665,hasReferences,P_2159727905
215,p_1965380665,hasReferences,P_2766736793
216,p_1965380665,hasReferences,P_1545139845
217,p_1965380665,hasReferences,P_2117431327
218,p_1965380665,hasReferences,P_2110119381
219,p_1965380665,hasReferences,P_1959983357
220,p_1965380665,hasTopics,instance_based_learning
221,p_1965380665,hasTopics,semi_supervised_learning
222,p_1965380665,hasTopics,machine_learning
223,p_1965380665,hasTopics,competitive_learning
224,p_1965380665,hasTopics,artificial_intelligence
225,p_1965380665,hasTopics,stability
226,p_1965380665,hasTopics,active_learning
227,p_1965380665,hasTopics,computer_science
228,p_1965380665,hasTopics,leabra
229,p_1965380665,hasTopics,online_machine_learning
230,p_1965380665,hasTopics,unsupervised_learning
231,p_1965380665,hasTopics,pattern_recognition
232,p_1965380665,hasAuthors,a_1943635846
233,a_1943635846,hasCountry,United_Kingdom
234,p_1965380665,hasAuthors,a_1818462366
235,a_1818462366,hasCountry,Brazil
236,p_1994729888,hasEntityType,Paper
237,p_1994729888,hasConfname,ICNC_2014
238,p_1994729888,hasYear,medium_recent
239,p_1994729888,hasConfseries,ICNC
240,p_1994729888,hasTypes,Education
241,p_1994729888,hasCountries,Indonesia
242,p_1994729888,hasReferences,P_156216447
243,p_1994729888,hasReferences,P_809236944
244,p_1994729888,hasReferences,P_2037883917
245,p_1994729888,hasReferences,P_2114001875
246,p_1994729888,hasReferences,P_2046713381
247,p_1994729888,hasReferences,P_1996730695
248,p_1994729888,hasReferences,P_2050419479
249,p_1994729888,hasTopics,consumer_price_index
250,p_1994729888,hasTopics,recurrent_neural_network
251,p_1994729888,hasTopics,machine_learning
252,p_1994729888,hasTopics,simulation
253,p_1994729888,hasTopics,computer_science
254,p_1994729888,hasTopics,artificial_intelligence
255,p_1994729888,hasTopics,recreation
256,p_1994729888,hasAuthors,a_2111587692
257,a_2111587692,hasCountry,Indonesia
258,p_1994729888,hasAuthors,a_2141611858
259,a_2141611858,hasCountry,Indonesia
260,p_1994729888,hasAuthors,a_2124523950
261,a_2124523950,hasCountry,Indonesia
262,p_1987021981,hasEntityType,Paper
263,p_1987021981,hasConfname,ICMLC_2008
264,p_1987021981,hasYear,medium_old
265,p_1987021981,hasConfseries,ICMLC
266,p_1987021981,hasTypes,Education
267,p_1987021981,hasCountries,China
268,p_1987021981,hasReferences,P_1545318875
269,p_1987021981,hasReferences,P_1996705509
270,p_1987021981,hasReferences,P_2163760546
271,p_1987021981,hasReferences,P_2028190538
272,p_1987021981,hasReferences,P_2130317597
273,p_1987021981,hasReferences,P_2133702739
274,p_1987021981,hasReferences,P_2024069345
275,p_1987021981,hasReferences,P_2133253631
276,p_1987021981,hasReferences,P_2146341299
277,p_1987021981,hasReferences,P_2165552175
278,p_1987021981,hasReferences,P_2014530379
279,p_1987021981,hasReferences,P_1578671836
280,p_1987021981,hasReferences,P_1974210850
281,p_1987021981,hasReferences,P_2053498134
282,p_1987021981,hasReferences,P_2103692678
283,p_1987021981,hasReferences,P_2099636542
284,p_1987021981,hasReferences,P_1484735710
285,p_1987021981,hasReferences,P_2618948514
286,p_1987021981,hasTopics,robustness
287,p_1987021981,hasTopics,recurrent_neural_network
288,p_1987021981,hasTopics,machine_learning
289,p_1987021981,hasTopics,algebraic_equation
290,p_1987021981,hasTopics,artificial_intelligence
291,p_1987021981,hasTopics,computer_science
292,p_1987021981,hasTopics,artificial_neural_network
293,p_1987021981,hasTopics,time_complexity
294,p_1987021981,hasTopics,modeling_and_simulation
295,p_1987021981,hasTopics,linear_equation
296,p_1987021981,hasTopics,matlab
297,p_1987021981,hasAuthors,a_2138676690
298,a_2138676690,hasCountry,China
299,p_1987021981,hasAuthors,a_2641795920
300,a_2641795920,hasCountry,China
301,p_1987021981,hasAuthors,a_2672134848
302,a_2672134848,hasCountry,China
303,p_2581012358,hasEntityType,Paper
304,p_2581012358,hasYear,recent
305,p_2581012358,hasConfseries,ISCID
306,p_2581012358,hasTypes,Education
307,p_2581012358,hasCountries,China
308,p_2581012358,hasReferences,P_2051521886
309,p_2581012358,hasReferences,P_2070775210
310,p_2581012358,hasReferences,P_2048433757
311,p_2581012358,hasReferences,P_1988751333
312,p_2581012358,hasReferences,P_2099498449
313,p_2581012358,hasReferences,P_2154410492
314,p_2581012358,hasReferences,P_2526086463
315,p_2581012358,hasReferences,P_1596888119
316,p_2581012358,hasReferences,P_2549499959
317,p_2581012358,hasReferences,P_2158831443
318,p_2581012358,hasReferences,P_2138594241
319,p_2581012358,hasReferences,P_1994298651
320,p_2581012358,hasReferences,P_2138244240
321,p_2581012358,hasTopics,convergence
322,p_2581012358,hasTopics,robustness
323,p_2581012358,hasTopics,error_function
324,p_2581012358,hasTopics,machine_learning
325,p_2581012358,hasTopics,recurrent_neural_network
326,p_2581012358,hasTopics,computer_science
327,p_2581012358,hasTopics,inverse_problem
328,p_2581012358,hasTopics,artificial_intelligence
329,p_2581012358,hasTopics,artificial_neural_network
330,p_2581012358,hasTopics,matlab
331,p_2581012358,hasTopics,matrix
332,p_2581012358,hasAuthors,a_2751071835
333,a_2751071835,hasCountry,China
334,p_2581012358,hasAuthors,a_2583052541
335,p_2581012358,hasAuthors,a_2580635681
336,p_2581012358,hasAuthors,a_2582943391
337,p_2107318905,hasEntityType,Paper
338,p_2107318905,hasConfname,CCDC_2011
339,p_2107318905,hasYear,medium_recent
340,p_2107318905,hasConfseries,CCDC
341,p_2107318905,hasTypes,Education
342,p_2107318905,hasCountries,China
343,p_2107318905,hasReferences,P_2126737450
344,p_2107318905,hasReferences,P_2036202071
345,p_2107318905,hasReferences,P_2147233263
346,p_2107318905,hasReferences,P_2061152874
347,p_2107318905,hasReferences,P_2111659384
348,p_2107318905,hasReferences,P_2028362299
349,p_2107318905,hasReferences,P_2152083412
350,p_2107318905,hasReferences,P_2158442843
351,p_2107318905,hasReferences,P_1217151387
352,p_2107318905,hasReferences,P_2128159432
353,p_2107318905,hasReferences,P_2148872333
354,p_2107318905,hasReferences,P_2176964858
355,p_2107318905,hasReferences,P_84467594
356,p_2107318905,hasReferences,P_152227950
357,p_2107318905,hasReferences,P_2118706537
358,p_2107318905,hasReferences,P_2041645455
359,p_2107318905,hasReferences,P_2162505666
360,p_2107318905,hasReferences,P_2049751389
361,p_2107318905,hasReferences,P_2158128040
362,p_2107318905,hasReferences,P_2150354929
363,p_2107318905,hasReferences,P_2111935653
364,p_2107318905,hasTopics,control_engineering
365,p_2107318905,hasTopics,echo_state_network
366,p_2107318905,hasTopics,recurrent_neural_network
367,p_2107318905,hasTopics,machine_learning
368,p_2107318905,hasTopics,electrical_load
369,p_2107318905,hasTopics,computer_science
370,p_2107318905,hasTopics,artificial_intelligence
371,p_2107318905,hasTopics,linear_regression
372,p_2107318905,hasTopics,artificial_neural_network
373,p_2107318905,hasTopics,algorithm
374,p_2107318905,hasTopics,seasonality
375,p_2107318905,hasTopics,feedforward_neural_network
376,p_2107318905,hasAuthors,a_2646450324
377,p_2107318905,hasAuthors,a_2630077680
378,a_2630077680,hasCountry,China
379,p_2107318905,hasAuthors,a_2762133812
380,a_2762133812,hasCountry,China
381,p_2107318905,hasAuthors,a_2146594527
382,a_2146594527,hasCountry,China
383,p_2107318905,hasAuthors,a_2701506669
384,a_2701506669,hasCountry,China
385,p_1699610106,hasEntityType,Paper
386,p_1699610106,hasYear,old
387,p_1699610106,hasConfseries,WCICA
388,p_1699610106,hasConfname,WCICA_2000
389,p_1699610106,hasTypes,Education
390,p_1699610106,hasCountries,China
391,p_1699610106,hasTopics,evolutionary_computation
392,p_1699610106,hasTopics,evolutionary_algorithm
393,p_1699610106,hasTopics,probabilistic_neural_network
394,p_1699610106,hasTopics,recurrent_neural_network
395,p_1699610106,hasTopics,machine_learning
396,p_1699610106,hasTopics,backpropagation
397,p_1699610106,hasTopics,computer_science
398,p_1699610106,hasTopics,artificial_intelligence
399,p_1699610106,hasTopics,artificial_neural_network
400,p_1699610106,hasTopics,algorithm_design
401,p_1699610106,hasTopics,evolutionary_acquisition_of_neural_topologies
402,p_1699610106,hasAuthors,a_2680012206
403,a_2680012206,hasCountry,China
404,p_1699610106,hasAuthors,a_2654282400
405,p_1699610106,hasAuthors,a_2710009074
406,p_2526086463,hasEntityType,Paper
407,p_2526086463,hasConfname,WCICA_2016
408,p_2526086463,hasYear,recent
409,p_2526086463,hasConfseries,WCICA
410,p_2526086463,hasTypes,Education
411,p_2526086463,hasCountries,China
412,p_2526086463,hasReferences,P_1996705509
413,p_2526086463,hasReferences,P_2028190538
414,p_2526086463,hasReferences,P_1831959524
415,p_2526086463,hasReferences,P_2024069345
416,p_2526086463,hasReferences,P_2133253631
417,p_2526086463,hasReferences,P_1825077972
418,p_2526086463,hasReferences,P_2146341299
419,p_2526086463,hasReferences,P_2164342016
420,p_2526086463,hasReferences,P_2104689584
421,p_2526086463,hasReferences,P_2061715187
422,p_2526086463,hasReferences,P_2005104409
423,p_2526086463,hasReferences,P_1484735710
424,p_2526086463,hasReferences,P_1202743199
425,p_2526086463,hasReferences,P_2138244240
426,p_2526086463,hasTopics,convergence
427,p_2526086463,hasTopics,robustness
428,p_2526086463,hasTopics,recurrent_neural_network
429,p_2526086463,hasTopics,machine_learning
430,p_2526086463,hasTopics,computer_science
431,p_2526086463,hasTopics,artificial_intelligence
432,p_2526086463,hasTopics,artificial_neural_network
433,p_2526086463,hasTopics,time_complexity
434,p_2526086463,hasTopics,control_theory
435,p_2526086463,hasTopics,feedforward_neural_network
436,p_2526086463,hasTopics,matlab
437,p_2526086463,hasAuthors,a_2525588744
438,a_2525588744,hasCountry,China
439,p_2526086463,hasAuthors,a_2681551831
440,a_2681551831,hasCountry,China
441,p_2526086463,hasAuthors,a_2728080018
442,a_2728080018,hasCountry,China
443,p_2086778947,hasEntityType,Paper
444,p_2086778947,hasYear,medium_old
445,p_2086778947,hasJourname,smart_materials_and_structures
446,p_2086778947,hasTypes,Education
447,p_2086778947,hasCountries,United_States
448,p_2086778947,hasReferences,P_2025029262
449,p_2086778947,hasReferences,P_2113442785
450,p_2086778947,hasReferences,P_2110485445
451,p_2086778947,hasReferences,P_2139278315
452,p_2086778947,hasReferences,P_2124290836
453,p_2086778947,hasReferences,P_1595984611
454,p_2086778947,hasReferences,P_2037036466
455,p_2086778947,hasReferences,P_2138200019
456,p_2086778947,hasReferences,P_2276509751
457,p_2086778947,hasReferences,P_2066269994
458,p_2086778947,hasReferences,P_2011080520
459,p_2086778947,hasReferences,P_2087070363
460,p_2086778947,hasReferences,P_2590440575
461,p_2086778947,hasReferences,P_1988928075
462,p_2086778947,hasReferences,P_2158081646
463,p_2086778947,hasReferences,P_2157570937
464,p_2086778947,hasReferences,P_2254682391
465,p_2086778947,hasReferences,P_1969717963
466,p_2086778947,hasReferences,P_2103496339
467,p_2086778947,hasReferences,P_1983871652
468,p_2086778947,hasReferences,P_1979962271
469,p_2086778947,hasReferences,P_2040135606
470,p_2086778947,hasReferences,P_1488066048
471,p_2086778947,hasReferences,P_2290219471
472,p_2086778947,hasReferences,P_2123618761
473,p_2086778947,hasReferences,P_2078178782
474,p_2086778947,hasReferences,P_2106888438
475,p_2086778947,hasReferences,P_2166750272
476,p_2086778947,hasReferences,P_2142621683
477,p_2086778947,hasReferences,P_2070347025
478,p_2086778947,hasReferences,P_2063554202
479,p_2086778947,hasReferences,P_25172383
480,p_2086778947,hasReferences,P_2142268639
481,p_2086778947,hasTopics,sigmoid_function
482,p_2086778947,hasTopics,control_engineering
483,p_2086778947,hasTopics,backpropagation
484,p_2086778947,hasTopics,machine_learning
485,p_2086778947,hasTopics,recurrent_neural_network
486,p_2086778947,hasTopics,activation_function
487,p_2086778947,hasTopics,hysteresis
488,p_2086778947,hasTopics,computer_science
489,p_2086778947,hasTopics,artificial_neural_network
490,p_2086778947,hasTopics,artificial_intelligence
491,p_2086778947,hasTopics,small_number
492,p_2086778947,hasAuthors,a_1969413351
493,a_1969413351,hasCountry,United_States
494,p_2086778947,hasAuthors,a_2122305209
495,a_2122305209,hasCountry,United_States
496,p_2086778947,hasAuthors,a_1988766504
497,p_2038659430,hasEntityType,Paper
498,p_2038659430,hasYear,recent
499,p_2038659430,hasJourname,neurocomputing
500,p_2038659430,hasTypes,Company
501,p_2038659430,hasStrongType,Company
502,p_2038659430,hasTypes,Education
503,p_2038659430,hasCountries,Germany
504,p_2038659430,hasReferences,P_1570106308
505,p_2038659430,hasReferences,P_2165698076
506,p_2038659430,hasReferences,P_196214544
507,p_2038659430,hasReferences,P_333423983
508,p_2038659430,hasReferences,P_22861983
509,p_2038659430,hasReferences,P_2616180702
510,p_2038659430,hasReferences,P_2115096495
511,p_2038659430,hasReferences,P_849636350
512,p_2038659430,hasReferences,P_1408639475
513,p_2038659430,hasReferences,P_2133013156
514,p_2038659430,hasReferences,P_2006278461
515,p_2038659430,hasReferences,P_71081281
516,p_2038659430,hasReferences,P_1614862348
517,p_2038659430,hasReferences,P_2046549588
518,p_2038659430,hasTopics,recurrent_neural_network
519,p_2038659430,hasTopics,machine_learning
520,p_2038659430,hasTopics,tensor
521,p_2038659430,hasTopics,artificial_intelligence
522,p_2038659430,hasTopics,time_delay_neural_network
523,p_2038659430,hasTopics,computer_science
524,p_2038659430,hasTopics,system_identification
525,p_2038659430,hasTopics,dynamical_system
526,p_2038659430,hasTopics,multi_task_learning
527,p_2038659430,hasTopics,mathematical_problem
528,p_2038659430,hasTopics,use_case
529,p_2038659430,hasTopics,pattern_recognition
530,p_2038659430,hasAuthors,a_2071945049
531,a_2071945049,hasCountry,Germany
532,p_2038659430,hasAuthors,a_56145505
533,p_2038659430,hasAuthors,a_1370556405
534,a_1370556405,hasCountry,Germany
535,p_2038659430,hasAuthors,a_2012180119
536,a_2012180119,hasCountry,Germany
537,p_2038659430,hasAuthors,a_2041697404
538,a_2041697404,hasCountry,Germany
539,p_2808125017,hasEntityType,Paper
540,p_2808125017,hasYear,recent
541,p_2808125017,hasConfseries,ICCS
542,p_2808125017,hasTypes,Education
543,p_2808125017,hasTypes,Facility
544,p_2808125017,hasCountries,Japan
545,p_2808125017,hasReferences,P_2001082470
546,p_2808125017,hasReferences,P_196214544
547,p_2808125017,hasReferences,P_1880262756
548,p_2808125017,hasReferences,P_2101105183
549,p_2808125017,hasReferences,P_2161353674
550,p_2808125017,hasReferences,P_2549476280
551,p_2808125017,hasReferences,P_1924770834
552,p_2808125017,hasReferences,P_197120736
553,p_2808125017,hasReferences,P_2064675550
554,p_2808125017,hasTopics,recurrent_neural_network
555,p_2808125017,hasTopics,computer_science
556,p_2808125017,hasTopics,artificial_intelligence
557,p_2808125017,hasTopics,latent_dirichlet_allocation
558,p_2808125017,hasTopics,topic_model
559,p_2808125017,hasTopics,mathematical_optimization
560,p_2808125017,hasTopics,tanka
561,p_2808125017,hasTopics,pattern_recognition
562,p_2808125017,hasTopics,composition
563,p_2808125017,hasAuthors,a_601099622
564,a_601099622,hasCountry,Japan
565,p_2808125017,hasAuthors,a_2094442036
566,a_2094442036,hasCountry,Japan
567,p_1998810077,hasEntityType,Paper
568,p_1998810077,hasYear,medium_recent
569,p_1998810077,hasJourname,health_technology
570,p_1998810077,hasTypes,Education
571,p_1998810077,hasCountries,Iran
572,p_1998810077,hasTopics,backpropagation
573,p_1998810077,hasTopics,machine_learning
574,p_1998810077,hasTopics,correctness
575,p_1998810077,hasTopics,recurrent_neural_network
576,p_1998810077,hasTopics,artificial_intelligence
577,p_1998810077,hasTopics,time_delay_neural_network
578,p_1998810077,hasTopics,artificial_neural_network
579,p_1998810077,hasTopics,immune_system
580,p_1998810077,hasTopics,complex_systems
581,p_1998810077,hasTopics,computer_science
582,p_1998810077,hasTopics,multilayer_perceptron
583,p_1998810077,hasReferences,P_2081444498
584,p_1998810077,hasReferences,P_2138484437
585,p_1998810077,hasReferences,P_1977466091
586,p_1998810077,hasReferences,P_651238688
587,p_1998810077,hasReferences,P_2053398543
588,p_1998810077,hasReferences,P_1977489896
589,p_1998810077,hasReferences,P_2123716044
590,p_1998810077,hasReferences,P_2136725755
591,p_1998810077,hasReferences,P_1594358512
592,p_1998810077,hasReferences,P_2160238841
593,p_1998810077,hasReferences,P_2060790641
594,p_1998810077,hasReferences,P_2018117532
595,p_1998810077,hasReferences,P_2101764833
596,p_1998810077,hasReferences,P_1588537248
597,p_1998810077,hasReferences,P_2147342239
598,p_1998810077,hasReferences,P_2169169493
599,p_1998810077,hasAuthors,a_2495564578
600,a_2495564578,hasCountry,Iran
601,p_1998810077,hasAuthors,a_2493793633
602,a_2493793633,hasCountry,Iran
603,p_1998810077,hasAuthors,a_2318865253
604,a_2318865253,hasCountry,Iran
605,p_2766585573,hasEntityType,Paper
606,p_2766585573,hasYear,recent
607,p_2766585573,hasTypes,Education
608,p_2766585573,hasCountries,Mexico
609,p_2766585573,hasReferences,P_1757980361
610,p_2766585573,hasReferences,P_2135822449
611,p_2766585573,hasReferences,P_2008633810
612,p_2766585573,hasReferences,P_1554663460
613,p_2766585573,hasReferences,P_2052250761
614,p_2766585573,hasTopics,backpropagation
615,p_2766585573,hasTopics,machine_learning
616,p_2766585573,hasTopics,computer_science
617,p_2766585573,hasTopics,artificial_intelligence
618,p_2766585573,hasTopics,artificial_neural_network
619,p_2766585573,hasTopics,perceptron
620,p_2766585573,hasTopics,multilayer_perceptron
621,p_2766585573,hasAuthors,a_2765150085
622,a_2765150085,hasCountry,Mexico
623,p_2766585573,hasAuthors,a_2765705117
624,a_2765705117,hasCountry,Mexico
625,p_1523676595,hasEntityType,Paper
626,p_1523676595,hasYear,medium_recent
627,p_1523676595,hasConfseries,ISA
628,p_1523676595,hasTypes,Government
629,p_1523676595,hasCountries,China
630,p_1523676595,hasTopics,probabilistic_neural_network
631,p_1523676595,hasTopics,backpropagation
632,p_1523676595,hasTopics,machine_learning
633,p_1523676595,hasTopics,computer_science
634,p_1523676595,hasTopics,artificial_intelligence
635,p_1523676595,hasTopics,time_delay_neural_network
636,p_1523676595,hasTopics,artificial_neural_network
637,p_1523676595,hasTopics,object_oriented_modeling
638,p_1523676595,hasAuthors,a_2676183550
639,a_2676183550,hasCountry,China
640,p_1523676595,hasAuthors,a_2423941954
641,a_2423941954,hasCountry,China
642,p_1523676595,hasAuthors,a_2142298166
643,a_2142298166,hasCountry,China
644,p_1598410633,hasEntityType,Paper
645,p_1598410633,hasConfname,ISNN_2011
646,p_1598410633,hasYear,medium_recent
647,p_1598410633,hasConfseries,ISNN
648,p_1598410633,hasTypes,Education
649,p_1598410633,hasCountries,United_States
650,p_1598410633,hasReferences,P_2147134951
651,p_1598410633,hasReferences,P_2099343990
652,p_1598410633,hasReferences,P_2119083085
653,p_1598410633,hasReferences,P_2109204689
654,p_1598410633,hasReferences,P_2149594866
